Index,Global_active_power KW,Sub_metering_1 J,Sub_metering_2 J,Sub_metering_3 J
8420,0.666,0,0,0
8421,0.426,0,0,0
8422,0.428,0,0,0
8423,0.428,0,0,0
8424,0.432,0,0,0
8425,0.428,0,0,0
8426,0.428,0,0,0
8427,0.428,0,0,0
8428,0.428,0,0,0
8429,0.426,0,0,0
8430,0.426,0,0,0
8431,0.526,0,0,0
8432,0.532,0,0,0
8433,0.53,0,0,0
8434,0.584,0,0,0
8435,1.172,0,0,2
8436,2.058,0,0,18
8437,2.124,0,0,18
8438,2.244,1,0,19
8439,2.42,2,0,18
8440,3.544,1,0,18
8441,4.79,1,25,18
8442,4.588,1,37,17
8443,4.046,1,29,18
8444,4.58,2,37,18
8445,4.068,1,28,18
8446,4.554,1,37,18
8447,4.53,1,38,18
8448,4.528,2,37,18
8449,4.512,1,37,17
8450,5.544,1,37,18
8451,4.998,1,37,18
8452,4.436,2,38,18
8453,4.432,1,37,18
8454,4.372,1,38,18
8455,4.34,1,37,18
8456,4.132,1,33,17
8457,3.33,1,18,19
8458,4.692,5,37,17
8459,6.478,39,37,18
8460,5.306,39,20,18
8461,6.008,38,30,17
8462,6.196,38,36,18
8463,5.172,39,17,18
8464,6.36,38,34,17
8465,5.858,39,28,18
8466,5.666,39,23,18
8467,6.316,38,34,17
8468,5.822,39,17,18
8469,6.984,38,36,17
8470,5.576,39,19,18
8471,6.396,37,31,18
8472,4.54,21,22,17
8473,3.916,1,28,18
8474,3.574,2,20,17
8475,3.586,1,23,18
8476,3.986,1,28,18
8477,2.838,1,17,18
8478,3.484,2,27,17
8479,2.74,1,17,19
8480,3.342,1,27,17
8481,2.724,1,17,18
8482,3.382,1,27,18
8483,2.682,2,17,19
8484,2.0,1,3,18
8485,2.022,1,4,18
8486,2.006,1,3,18
8487,2.03,2,4,18
8488,2.012,1,3,19
8489,2.04,1,4,18
8490,2.076,1,4,18
8491,2.098,2,5,19
8492,1.896,1,1,18
8493,1.908,1,2,18
8494,1.904,1,2,19
8495,1.932,2,1,18
8496,1.974,1,2,19
8497,1.96,1,2,18
8498,1.918,1,1,19
8499,1.952,2,2,18
8500,1.934,1,1,18
8501,2.008,1,2,19
8502,1.952,1,1,18
8503,1.842,1,2,18
8504,1.828,2,1,19
8505,1.892,1,2,18
8506,1.948,1,1,18
8507,1.964,1,2,19
8508,1.946,2,1,18
8509,1.848,1,2,18
8510,1.81,1,1,19
8511,1.794,1,2,18
8512,1.708,2,1,18
8513,1.73,1,2,18
8514,1.712,1,1,18
8515,1.718,1,1,18
8516,1.696,2,2,18
8517,1.726,1,1,18
8518,1.72,1,1,18
8519,1.828,1,2,18
8520,1.838,1,1,19
8521,1.82,2,2,18
8522,1.738,1,1,18
8523,1.728,1,1,18
8524,1.736,2,2,18
8525,1.77,0,1,18
8526,1.784,1,1,18
8527,1.82,0,2,18
8528,1.808,1,0,18
8529,1.9,0,0,18
8530,1.936,1,1,18
8531,1.948,2,0,18
8532,1.97,1,0,19
8533,1.822,1,0,18
8534,1.844,1,0,18
8535,1.822,2,0,18
8536,1.846,1,0,18
8537,1.82,1,0,19
8538,1.8,1,1,18
8539,1.766,1,0,18
8540,1.588,0,0,18
8541,1.69,2,0,18
8542,3.892,37,0,18
8543,3.898,39,0,18
8544,3.884,39,1,18
8545,3.876,39,0,18
8546,3.882,40,0,18
8547,3.86,39,0,18
8548,3.856,38,0,18
8549,3.862,39,0,18
8550,3.824,39,1,18
8551,3.842,39,2,18
8552,3.91,38,3,17
8553,3.888,38,4,18
8554,3.86,38,3,17
8555,3.852,38,4,18
8556,3.904,37,3,17
8557,2.022,6,4,18
8558,1.806,0,3,18
8559,1.79,0,3,18
8560,1.786,0,0,17
8561,3.274,1,23,18
8562,4.144,0,38,18
8563,4.152,0,39,17
8564,4.118,0,39,18
8565,4.136,0,38,17
8566,4.112,0,39,18
8567,4.204,0,39,17
8568,4.28,0,38,17
8569,4.254,0,38,18
8570,4.244,0,38,17
8571,4.306,0,38,17
8572,4.318,0,38,17
8573,4.336,0,38,18
8574,3.37,0,24,17
8575,2.254,0,1,18
8576,2.214,0,2,17
8577,2.058,0,1,18
8578,2.09,0,1,18
8579,2.06,0,2,18
8580,2.096,0,1,18
8581,2.052,0,1,18
8582,2.052,0,2,17
8583,1.996,0,1,18
8584,1.994,0,1,18
8585,1.97,0,1,17
8586,1.978,0,1,18
8587,1.962,0,1,18
8588,1.99,0,2,17
8589,1.978,0,1,18
8590,1.996,0,1,18
8591,1.986,0,1,18
8592,2.0,0,1,17
8593,1.952,0,1,18
8594,2.076,0,1,18
8595,2.06,0,1,17
8596,2.158,0,2,18
8597,2.18,0,1,18
8598,2.2,0,1,17
8599,2.166,0,1,18
8600,2.162,0,1,18
8601,2.136,0,1,17
8602,2.156,0,1,18
8603,2.102,0,1,17
8604,2.112,0,2,18
8605,2.108,0,1,18
8606,2.278,0,2,18
8607,2.358,0,4,18
8608,2.304,0,4,18
8609,2.086,0,1,17
8610,2.048,0,1,18
8611,2.086,0,1,18
8612,2.088,0,1,18
8613,2.108,0,2,18
8614,2.136,0,1,18
8615,2.192,0,1,18
8616,2.156,0,2,17
8617,2.178,0,1,18
8618,2.16,0,2,18
8619,2.17,0,1,17
8620,2.136,0,1,18
8621,2.156,0,2,18
8622,2.158,0,1,18
8623,2.174,0,2,17
8624,2.124,0,1,18
8625,2.336,0,4,18
8626,2.296,0,2,18
8627,2.22,0,1,17
8628,2.22,0,1,18
8629,2.272,0,2,18
8630,2.246,0,1,18
8631,2.266,0,1,17
8632,2.244,0,2,18
8633,2.256,0,1,18
8634,2.25,0,2,17
8635,2.234,0,2,18
8636,2.242,0,1,18
8637,2.232,0,2,17
8638,2.346,0,1,18
8639,2.512,0,1,17
8640,2.518,0,2,17
8641,2.522,0,1,18
8642,2.432,0,1,17
8643,2.754,0,6,17
8644,2.76,0,7,18
8645,2.756,0,6,17
8646,2.796,0,7,18
8647,2.586,0,4,17
8648,2.486,0,2,18
8649,2.47,0,2,17
8650,2.492,0,1,18
8651,2.48,0,2,17
8652,2.498,0,1,18
8653,2.472,0,2,18
8654,2.484,0,2,17
8655,2.456,0,1,18
8656,2.494,0,2,17
8657,2.518,0,1,17
8658,2.544,0,2,18
8659,2.57,0,1,17
8660,2.654,0,2,18
8661,2.624,0,1,17
8662,2.632,0,2,18
8663,2.634,0,1,17
8664,2.632,0,2,18
8665,2.63,0,1,17
8666,2.594,0,1,18
8667,2.61,0,2,17
8668,2.584,0,1,17
8669,2.548,0,2,18
8670,2.502,0,1,17
8671,2.522,0,1,17
8672,2.51,0,2,17
8673,2.512,0,1,17
8674,2.47,0,1,17
8675,2.498,0,0,18
8676,2.932,0,0,17
8677,2.75,0,1,17
8678,2.98,0,0,17
8679,3.442,0,0,17
8680,3.1,0,0,17
8681,3.354,0,0,17
8682,3.478,0,0,17
8683,3.406,0,1,17
8684,3.464,0,0,17
8685,3.39,0,0,16
8686,3.358,0,0,17
8687,3.526,0,0,17
8688,3.462,0,0,16
8689,3.5,0,1,17
8690,3.376,0,0,17
8691,3.468,0,0,17
8692,3.446,0,0,16
8693,3.646,0,0,17
8694,3.62,0,0,17
8695,3.636,0,1,17
8696,3.738,0,0,17
8697,4.156,0,0,17
8698,3.9,0,0,17
8699,3.564,0,0,17
8700,3.758,0,1,16
8701,3.842,0,0,17
8702,3.884,0,0,17
8703,3.898,0,0,17
8704,3.974,0,0,17
8705,3.898,0,0,17
8706,3.884,0,1,17
8707,4.08,0,0,16
8708,4.688,0,0,17
8709,4.584,0,0,17
8710,4.114,0,0,16
8711,3.716,0,0,17
8712,3.69,0,1,17
8713,4.968,22,0,16
8714,5.51,36,0,17
8715,5.526,37,0,16
8716,5.572,37,0,17
8717,6.816,37,21,16
8718,7.554,35,34,17
8719,7.48,36,26,16
8720,7.826,36,35,16
8721,7.362,37,26,16
8722,7.886,35,34,16
8723,7.832,36,35,17
8724,7.87,37,34,16
8725,7.83,35,34,16
8726,7.904,36,34,16
8727,7.85,36,34,16
8728,7.818,35,34,16
8729,7.198,26,34,16
8730,5.908,1,34,16
8731,5.812,1,35,17
8732,7.05,27,34,16
8733,7.462,36,34,16
8734,7.484,36,35,16
8735,7.504,36,34,17
8736,7.476,36,34,16
8737,7.272,35,34,16
8738,5.44,1,35,16
8739,5.404,1,34,17
8740,6.844,24,34,16
8741,7.32,36,34,16
8742,7.322,35,34,16
8743,7.438,36,34,16
8744,5.442,3,34,17
8745,5.418,1,35,16
8746,6.264,14,34,16
8747,7.424,36,34,16
8748,7.454,36,34,17
8749,7.422,35,34,16
8750,5.578,7,34,16
8751,5.38,0,34,16
8752,5.938,7,35,17
8753,7.576,36,34,16
8754,7.752,36,34,16
8755,7.846,36,36,16
8756,6.408,9,36,17
8757,5.968,1,36,17
8758,5.964,8,29,16
8759,7.164,36,20,16
8760,7.848,36,36,16
8761,7.82,35,35,17
8762,5.818,5,36,16
8763,4.996,1,24,17
8764,5.71,6,26,16
8765,7.834,36,36,16
8766,7.8,36,35,16
8767,7.174,35,27,16
8768,5.394,9,22,17
8769,5.55,1,33,16
8770,5.526,1,34,16
8771,6.426,34,14,17
8772,7.744,35,33,16
8773,7.238,36,28,16
8774,5.414,17,18,16
8775,5.104,1,25,17
8776,5.208,1,28,17
8777,6.276,26,18,16
8778,7.648,35,36,16
8779,5.972,37,5,17
8780,4.884,21,5,16
8781,3.466,1,5,17
8782,4.074,1,5,17
8783,5.094,20,4,16
8784,5.532,30,5,17
8785,3.846,0,4,17
8786,3.872,0,5,17
8787,3.674,0,2,17
8788,3.696,0,1,17
8789,3.626,0,1,17
8790,3.68,1,2,17
8791,3.438,0,1,17
8792,3.396,0,2,17
8793,3.19,1,1,17
8794,3.008,1,1,17
8795,4.762,29,1,16
8796,5.104,37,2,17
8797,5.1,37,1,16
8798,5.25,37,2,17
8799,3.994,14,1,17
8800,3.296,1,1,17
8801,3.292,1,1,17
8802,3.318,1,2,17
8803,5.26,33,1,16
8804,5.34,36,1,17
8805,4.62,27,2,16
8806,3.36,1,1,16
8807,3.308,1,0,17
8808,3.206,1,0,16
8809,3.188,1,0,17
8810,4.684,27,0,17
8811,4.92,37,0,16
8812,4.362,29,1,17
8813,2.826,1,0,17
8814,2.858,1,0,17
8815,2.908,1,0,17
8816,2.912,1,0,17
8817,3.814,14,0,17
8818,5.046,37,1,16
8819,5.084,37,0,17
8820,3.012,3,0,17
8821,2.988,1,0,17
8822,2.958,1,0,17
8823,3.004,1,1,17
8824,2.764,1,0,17
8825,5.062,34,0,16
8826,5.052,37,0,17
8827,3.888,20,0,17
8828,2.992,1,0,17
8829,3.014,1,0,17
8830,2.97,1,0,16
8831,2.98,1,1,17
8832,2.966,1,0,17
8833,3.52,8,0,17
8834,4.642,30,0,16
8835,3.134,1,0,17
8836,3.032,0,0,17
8837,2.948,1,1,17
8838,2.938,0,0,17
8839,2.948,1,0,17
8840,2.944,0,0,17
8841,2.98,0,0,17
8842,2.924,1,0,17
8843,2.906,0,1,17
8844,2.848,1,0,18
8845,2.836,0,0,17
8846,2.928,1,1,17
8847,3.032,0,4,17
8848,3.022,1,4,17
8849,3.026,0,3,17
8850,3.026,1,4,17
8851,3.056,0,4,17
8852,3.256,0,3,17
8853,3.14,1,4,17
8854,3.076,0,2,18
8855,2.878,1,0,17
8856,2.846,0,0,17
8857,2.838,1,0,17
8858,2.972,0,1,18
8859,3.276,1,0,17
8860,3.342,0,0,18
8861,3.362,1,0,17
8862,3.33,0,0,17
8863,3.274,0,0,18
8864,3.32,0,1,18
8865,3.438,0,0,17
8866,3.55,0,0,18
8867,3.646,0,0,17
8868,3.76,0,0,17
8869,3.448,0,0,17
8870,3.354,0,1,18
8871,3.23,0,0,17
8872,3.31,0,0,17
8873,3.296,0,0,17
8874,3.178,0,0,18
8875,3.028,0,1,17
8876,2.932,0,0,17
8877,2.944,0,0,18
8878,2.932,0,0,17
8879,2.968,0,0,18
8880,2.948,0,0,17
8881,2.98,0,1,18
8882,2.96,0,0,18
8883,2.988,0,0,17
8884,2.926,0,0,18
8885,2.944,0,0,17
8886,2.918,0,0,17
8887,3.172,0,1,18
8888,3.228,0,0,17
8889,3.24,0,0,17
8890,3.15,0,0,17
8891,3.084,0,0,18
8892,3.24,3,0,17
8893,5.222,37,1,17
8894,5.218,37,0,16
8895,5.236,38,0,17
8896,5.246,37,0,17
8897,5.238,37,0,17
8898,5.25,37,0,17
8899,5.262,37,1,17
8900,4.394,25,0,17
8901,3.122,2,0,18
8902,3.382,1,0,17
8903,3.376,1,0,17
8904,3.22,1,0,17
8905,3.188,1,0,18
8906,3.37,1,1,17
8907,5.344,38,0,17
8908,5.338,37,0,17
8909,3.358,6,0,17
8910,3.118,0,0,18
8911,3.332,3,0,17
8912,5.258,37,1,17
8913,5.174,38,0,17
8914,5.262,37,0,17
8915,5.338,37,1,17
8916,5.292,37,2,17
8917,5.266,37,1,17
8918,4.998,34,2,18
8919,3.326,0,1,17
8920,3.264,1,2,17
8921,2.99,0,2,18
8922,2.842,0,1,17
8923,4.844,23,2,17
8924,6.562,38,1,17
8925,5.918,37,2,16
8926,5.014,37,1,17
8927,5.066,38,2,17
8928,5.068,37,1,17
8929,5.08,38,2,17
8930,5.084,38,1,17
8931,5.022,38,2,17
8932,5.042,37,1,17
8933,3.864,20,2,17
8934,2.892,1,1,18
8935,2.912,1,2,17
8936,2.884,1,1,18
8937,4.3,23,1,17
8938,5.088,38,2,17
8939,4.518,30,1,18
8940,2.916,1,1,17
8941,2.924,1,2,18
8942,2.868,1,1,18
8943,3.024,1,2,18
8944,5.092,35,1,17
8945,4.964,38,1,18
8946,3.356,14,0,17
8947,2.704,2,1,18
8948,2.86,0,0,18
8949,2.97,0,0,17
8950,2.962,0,0,18
8951,2.974,0,0,18
8952,2.962,0,0,17
8953,3.084,0,1,18
8954,3.186,0,0,18
8955,2.99,0,0,17
8956,2.764,0,0,18
8957,2.492,0,0,17
8958,2.476,0,0,18
8959,2.508,0,1,17
8960,2.488,0,0,18
8961,2.388,0,0,18
8962,2.334,0,0,17
8963,2.378,0,0,18
8964,2.374,0,0,17
8965,2.33,0,1,18
8966,2.062,0,0,18
8967,2.04,0,0,18
8968,2.048,0,0,17
8969,2.02,0,0,18
8970,2.038,0,1,17
8971,2.076,0,0,18
8972,2.116,0,0,17
8973,2.094,0,0,18
8974,2.12,0,0,18
8975,2.112,0,0,17
8976,2.118,0,1,18
8977,2.406,0,0,18
8978,3.7,0,0,17
8979,2.634,0,0,18
8980,2.332,0,0,17
8981,2.972,0,0,17
8982,2.446,0,1,18
8983,2.32,0,0,17
8984,2.794,0,0,18
8985,2.668,0,0,18
8986,3.074,0,0,17
8987,5.482,0,0,18
8988,5.352,0,1,17
8989,5.496,0,0,17
8990,3.714,0,0,17
8991,2.266,0,0,18
8992,2.284,0,0,18
8993,2.272,0,0,17
8994,2.282,0,1,18
8995,2.298,0,0,18
8996,2.402,0,0,18
8997,2.406,0,0,18
8998,2.374,0,0,17
8999,2.394,0,1,18
9000,2.376,0,0,18
9001,2.392,0,0,18
9002,2.36,0,0,17
9003,2.394,0,0,18
9004,2.384,0,0,18
9005,2.41,0,1,18
9006,2.384,0,0,18
9007,2.392,0,0,18
9008,2.37,0,0,18
9009,2.39,0,0,18
9010,2.384,0,0,18
9011,2.408,0,1,18
9012,2.292,0,0,18
9013,2.306,0,0,17
9014,2.296,0,0,18
9015,2.392,0,0,18
9016,2.378,0,0,18
9017,2.364,0,1,18
9018,2.492,0,0,18
9019,2.674,0,0,17
9020,2.654,0,0,18
9021,2.676,0,0,18
9022,2.746,0,0,18
9023,2.854,0,1,18
9024,2.962,0,0,18
9025,2.84,0,0,17
9026,2.72,0,0,18
9027,2.694,0,0,18
9028,2.786,0,1,18
9029,2.398,0,0,18
9030,2.784,0,0,18
9031,2.778,0,0,18
9032,2.808,0,0,18
9033,2.876,0,0,18
9034,3.022,0,0,18
9035,2.84,0,0,17
9036,3.402,0,1,18
9037,0.242,0,0,0
9038,0.242,0,0,0
9039,0.242,0,0,0
9040,0.354,0,0,0
9041,0.356,0,0,0
9042,0.358,0,0,0
9043,0.262,0,0,0
9044,0.244,0,0,0
9045,0.244,0,0,0
9046,0.242,0,0,0
9047,0.244,0,0,0
9048,0.244,0,0,0
9049,0.34,0,0,0
9050,0.356,0,0,0
9051,0.352,0,0,0
9052,0.352,0,0,0
9053,0.35,0,0,0
9054,0.348,0,0,0
9055,0.344,0,0,0
9056,0.338,0,0,0
9057,0.338,0,0,0
9058,0.392,0,0,0
9059,0.418,0,0,0
9060,0.418,0,2,0
9061,0.416,0,1,0
9062,0.416,0,1,0
9063,0.416,0,2,0
9064,0.502,0,1,0
9065,0.426,0,2,0
9066,0.398,0,1,0
9067,0.398,0,2,0
9068,0.396,0,1,0
9069,0.392,0,1,0
9070,0.392,0,2,0
9071,0.39,0,1,0
9072,0.39,0,1,0
9073,0.388,0,2,0
9074,0.386,0,1,0
9075,0.32,0,1,0
9076,0.318,0,2,0
9077,0.318,0,1,0
9078,0.318,0,1,0
9079,0.316,0,1,0
9080,0.278,0,1,0
9081,0.24,0,0,0
9082,0.24,0,0,0
9083,0.24,0,0,0
9084,0.24,0,0,0
9085,0.24,0,0,0
9086,0.24,0,0,0
9087,0.24,0,0,0
9088,0.24,0,0,0
9089,0.242,0,0,0
9090,0.24,0,0,0
9091,0.242,0,0,0
9092,0.242,0,0,0
9093,0.244,0,0,0
9094,0.338,0,0,0
9095,0.354,0,0,0
9096,0.35,0,0,0
9097,0.348,0,0,0
9098,0.346,0,0,0
9099,0.346,0,0,0
9100,0.344,0,0,0
9101,0.344,0,0,0
9102,0.342,0,0,0
9103,0.342,0,0,0
9104,0.338,0,0,0
9105,0.366,0,0,0
9106,0.416,0,0,0
9107,0.414,0,0,0
9108,0.416,0,0,0
9109,0.414,0,0,0
9110,0.324,0,0,0
9111,0.318,0,0,0
9112,0.316,0,0,0
9113,0.314,0,0,0
9114,0.316,0,0,0
9115,0.316,0,0,0
9116,0.278,0,0,0
9117,0.244,0,0,0
9118,0.246,0,0,0
9119,0.244,0,0,0
9120,0.244,0,0,0
9121,0.244,0,0,0
9122,0.244,0,0,0
9123,0.242,0,0,0
9124,0.24,0,0,0
9125,0.24,0,0,0
9126,0.242,0,0,0
9127,0.242,0,0,0
9128,0.242,0,0,0
9129,0.244,0,0,0
9130,0.242,0,0,0
9131,0.242,0,0,0
9132,0.242,0,0,0
9133,0.242,0,0,0
9134,0.24,0,0,0
9135,0.242,0,0,0
9136,0.242,0,0,0
9137,0.242,0,0,0
9138,0.242,0,0,0
9139,0.33,0,0,0
9140,0.354,0,0,0
9141,0.35,0,0,0
9142,0.35,0,0,0
9143,0.348,0,0,0
9144,0.348,0,0,0
9145,0.346,0,0,0
9146,0.344,0,0,0
9147,0.37,0,0,0
9148,0.42,0,0,0
9149,0.416,0,0,0
9150,0.414,0,0,0
9151,0.412,0,0,0
9152,0.412,0,0,0
9153,0.41,0,0,0
9154,0.406,0,0,0
9155,0.316,0,0,0
9156,0.32,0,0,0
9157,0.318,0,0,0
9158,0.262,0,0,0
9159,0.246,0,0,0
9160,0.246,0,0,0
9161,0.248,0,0,0
9162,0.246,0,0,0
9163,0.246,0,0,0
9164,0.246,0,0,0
9165,0.246,0,0,0
9166,0.246,0,0,0
9167,0.246,0,0,0
9168,0.246,0,0,0
9169,0.246,0,0,0
9170,0.248,0,0,0
9171,0.252,0,0,0
9172,0.25,0,0,0
9173,0.25,0,0,0
9174,0.25,0,0,0
9175,0.25,0,0,0
9176,0.248,0,0,0
9177,0.248,0,0,0
9178,0.248,0,0,0
9179,0.248,0,0,0
9180,0.248,0,0,0
9181,0.25,0,0,0
9182,0.252,0,0,0
9183,0.25,0,0,0
9184,0.288,0,0,0
9185,0.362,0,0,0
9186,0.36,0,0,0
9187,0.358,0,0,0
9188,0.358,0,0,0
9189,0.354,0,0,0
9190,0.422,0,0,0
9191,0.428,0,0,0
9192,0.426,0,0,0
9193,0.424,0,0,0
9194,0.424,0,0,0
9195,0.42,0,0,0
9196,0.436,0,0,0
9197,0.502,0,0,0
9198,0.502,0,2,0
9199,0.496,0,1,0
9200,0.39,0,2,0
9201,0.334,0,1,0
9202,0.334,0,1,0
9203,0.332,0,2,0
9204,0.332,0,1,0
9205,0.332,0,2,0
9206,0.332,0,1,0
9207,0.332,0,1,0
9208,0.332,0,2,0
9209,0.332,0,1,0
9210,0.33,0,2,0
9211,0.326,0,1,0
9212,0.326,0,1,0
9213,0.326,0,2,0
9214,0.326,0,1,0
9215,0.324,0,1,0
9216,0.324,0,1,0
9217,0.322,0,2,0
9218,0.312,0,1,0
9219,0.246,0,0,0
9220,0.246,0,0,0
9221,0.246,0,0,0
9222,0.246,0,0,0
9223,0.246,0,0,0
9224,0.246,0,0,0
9225,0.246,0,0,0
9226,0.246,0,0,0
9227,0.246,0,0,0
9228,0.246,0,0,0
9229,0.246,0,0,0
9230,0.326,0,0,0
9231,0.356,0,0,0
9232,0.368,0,0,0
9233,0.43,0,0,0
9234,0.426,0,0,0
9235,0.428,0,0,0
9236,0.426,0,0,0
9237,0.424,0,0,0
9238,0.42,0,0,0
9239,0.418,0,0,0
9240,0.416,0,0,0
9241,0.416,0,0,0
9242,0.392,0,0,0
9243,0.344,0,0,0
9244,0.342,0,0,0
9245,0.316,0,0,0
9246,0.248,0,0,0
9247,0.248,0,0,0
9248,0.248,0,0,0
9249,0.248,0,0,0
9250,0.248,0,0,0
9251,0.248,0,0,0
9252,0.25,0,0,0
9253,0.25,0,0,0
9254,0.25,0,0,0
9255,0.248,0,0,0
9256,0.246,0,0,0
9257,0.246,0,0,0
9258,0.246,0,0,0
9259,0.246,0,0,0
9260,0.246,0,0,0
9261,0.246,0,0,0
9262,0.25,0,0,0
9263,0.25,0,0,0
9264,0.248,0,0,0
9265,0.246,0,0,0
9266,0.248,0,0,0
9267,0.246,0,0,0
9268,0.248,0,0,0
9269,0.246,0,0,0
9270,0.246,0,0,0
9271,0.246,0,0,0
9272,0.244,0,0,0
9273,0.244,0,0,0
9274,0.244,0,0,0
9275,0.32,0,0,0
9276,0.436,0,0,0
9277,0.43,0,0,0
9278,0.43,0,0,0
9279,0.428,0,0,0
9280,0.424,0,0,0
9281,0.422,0,0,0
9282,0.42,0,0,0
9283,0.416,0,0,0
9284,0.392,0,0,0
9285,0.344,0,0,0
9286,0.342,0,0,0
9287,0.34,0,0,0
9288,0.34,0,0,0
9289,0.34,0,0,0
9290,0.34,0,0,0
9291,0.256,0,0,0
9292,0.246,0,0,0
9293,0.246,0,0,0
9294,0.244,0,0,0
9295,0.242,0,0,0
9296,0.242,0,0,0
9297,0.242,0,0,0
9298,0.242,0,0,0
9299,0.244,0,0,0
9300,0.244,0,0,0
9301,0.262,0,0,0
9302,0.266,0,0,0
9303,0.254,0,0,0
9304,0.244,0,0,0
9305,0.244,0,0,0
9306,0.244,0,0,0
9307,0.244,0,0,0
9308,0.244,0,0,0
9309,0.244,0,0,0
9310,0.244,0,0,0
9311,0.242,0,0,0
9312,0.356,0,0,0
9313,0.328,0,0,0
9314,0.242,0,0,0
9315,0.244,0,0,0
9316,0.244,0,0,0
9317,0.288,0,0,0
9318,0.322,0,0,0
9319,0.322,0,0,0
9320,0.32,0,0,0
9321,0.366,0,0,0
9322,0.43,0,0,0
9323,0.426,0,0,0
9324,0.424,0,0,0
9325,0.422,0,0,0
9326,0.388,0,0,0
9327,0.348,0,0,0
9328,0.486,0,0,0
9329,1.462,0,0,19
9330,1.446,0,0,18
9331,1.428,0,0,18
9332,1.424,0,0,18
9333,1.42,0,0,18
9334,1.408,0,0,18
9335,1.396,0,0,18
9336,1.378,0,0,17
9337,1.404,0,0,18
9338,1.39,0,1,18
9339,1.396,0,2,18
9340,1.402,0,1,17
9341,1.402,0,2,18
9342,1.402,0,1,18
9343,1.4,0,1,18
9344,1.396,0,2,18
9345,1.392,0,1,18
9346,1.392,0,2,17
9347,1.396,0,1,18
9348,1.398,0,1,18
9349,1.394,0,2,18
9350,1.396,0,1,17
9351,1.388,0,1,18
9352,1.388,0,2,18
9353,1.39,0,1,18
9354,1.396,0,1,18
9355,1.402,0,2,18
9356,1.4,0,1,18
9357,1.396,0,1,17
9358,1.388,0,1,18
9359,0.504,0,0,5
9360,0.318,0,0,0
9361,0.318,0,0,0
9362,0.32,0,0,0
9363,0.324,0,0,0
9364,0.322,0,0,0
9365,0.32,0,0,0
9366,0.316,0,0,0
9367,0.404,0,0,0
9368,0.386,0,0,0
9369,0.354,0,0,0
9370,0.352,0,0,0
9371,0.35,0,0,0
9372,0.35,0,0,0
9373,0.35,0,0,0
9374,0.346,0,0,0
9375,0.344,0,0,0
9376,0.344,0,0,0
9377,0.342,0,0,0
9378,0.34,0,0,0
9379,0.34,0,0,0
9380,0.338,0,0,0
9381,0.336,0,0,0
9382,0.27,0,0,0
9383,0.244,0,0,0
9384,0.244,0,0,0
9385,0.242,0,0,0
9386,0.242,0,0,0
9387,0.242,0,0,0
9388,0.242,0,0,0
9389,0.24,0,0,0
9390,0.242,0,0,0
9391,0.242,0,0,0
9392,0.242,0,0,0
9393,0.244,0,0,0
9394,0.244,0,0,0
9395,0.246,0,0,0
9396,0.252,0,0,0
9397,0.25,0,0,0
9398,0.252,0,0,0
9399,0.252,0,0,0
9400,0.252,0,0,0
9401,0.276,0,0,0
9402,0.332,0,0,0
9403,0.33,0,0,0
9404,0.328,0,0,0
9405,0.326,0,0,0
9406,0.326,0,0,0
9407,0.324,0,0,0
9408,0.324,0,0,0
9409,0.324,0,0,0
9410,0.292,0,0,0
9411,0.252,0,0,0
9412,0.254,0,0,0
9413,0.332,0,0,0
9414,0.364,0,0,0
9415,0.36,0,0,0
9416,0.36,0,0,0
9417,0.358,0,0,0
9418,0.356,0,0,0
9419,0.354,0,0,0
9420,0.354,0,0,0
9421,0.354,0,0,0
9422,0.352,0,0,0
9423,0.352,0,0,0
9424,0.35,0,0,0
9425,0.348,0,0,0
9426,0.344,0,0,0
9427,0.346,0,0,0
9428,0.28,0,0,0
9429,0.25,0,0,0
9430,0.248,0,0,0
9431,0.248,0,0,0
9432,0.248,0,0,0
9433,0.25,0,0,0
9434,0.252,0,0,0
9435,0.252,0,0,0
9436,0.252,0,0,0
9437,0.252,0,0,0
9438,0.268,0,0,0
9439,0.314,0,0,0
9440,0.456,0,0,0
9441,0.454,0,0,0
9442,0.452,0,0,0
9443,1.1,0,0,0
9444,4.622,0,0,0
9445,3.83,0,0,0
9446,3.436,0,0,0
9447,1.97,0,0,0
9448,1.966,0,0,0
9449,1.766,0,0,0
9450,1.24,0,0,0
9451,2.69,0,0,0
9452,2.246,0,0,0
9453,0.944,0,0,0
9454,0.764,0,0,0
9455,1.656,0,0,13
9456,1.876,0,0,18
9457,1.868,0,0,18
9458,1.866,0,0,18
9459,1.946,0,0,18
9460,1.96,0,0,17
9461,1.922,0,0,18
9462,1.906,0,0,18
9463,1.894,0,0,18
9464,1.896,0,0,18
9465,1.894,0,0,18
9466,1.94,0,0,17
9467,1.914,0,0,18
9468,1.868,0,0,18
9469,1.95,0,0,17
9470,2.13,0,0,18
9471,2.048,0,0,17
9472,1.77,0,0,18
9473,1.74,0,0,18
9474,1.694,0,0,17
9475,1.67,0,0,18
9476,1.71,0,0,17
9477,2.654,0,0,17
9478,1.892,0,0,18
9479,1.982,0,0,17
9480,1.922,0,2,18
9481,1.896,0,1,17
9482,1.884,0,2,18
9483,1.88,0,1,17
9484,1.9,0,1,17
9485,1.904,0,2,18
9486,1.934,0,1,17
9487,1.976,0,1,18
9488,2.002,0,2,17
9489,2.094,0,1,18
9490,2.234,0,2,17
9491,2.614,0,1,17
9492,2.758,0,1,18
