Index,Global_active_power,Global_reactive_power
8465,5.858,0.158
8466,5.666,0.182
8467,6.316,0.16
8468,5.822,0.184
8469,6.984,0.174
8470,5.576,0.382
8471,6.396,0.332
8472,4.54,0.37
8473,3.916,0.354
8474,3.574,0.372
8475,3.586,0.344
8476,3.986,0.362
8477,2.838,0.368
8478,3.484,0.378
8479,2.74,0.248
8480,3.342,0.246
8481,2.724,0.242
8482,3.382,0.244
8483,2.682,0.274
8484,2.0,0.374
8485,2.022,0.364
8486,2.006,0.378
8487,2.03,0.368
8488,2.012,0.382
8489,2.04,0.38
8490,2.076,0.454
8491,2.098,0.5
8492,1.896,0.446
8493,1.908,0.444
8494,1.904,0.45
8495,1.932,0.458
8496,1.974,0.518
8497,1.96,0.482
8498,1.918,0.468
8499,1.952,0.482
8500,1.934,0.482
8501,2.008,0.486
8502,1.952,0.478
8503,1.842,0.472
8504,1.828,0.472
8505,1.892,0.48
8506,1.948,0.474
8507,1.964,0.478
8508,1.946,0.48
8509,1.848,0.484
8510,1.81,0.466
8511,1.794,0.424
8512,1.708,0.318
8513,1.73,0.328
8514,1.712,0.324
8515,1.718,0.322
8516,1.696,0.316
8517,1.726,0.328
8518,1.72,0.324
8519,1.828,0.324
8520,1.838,0.324
8521,1.82,0.324
8522,1.738,0.332
8523,1.728,0.324
8524,1.736,0.342
8525,1.77,0.358
8526,1.784,0.354
8527,1.82,0.4
8528,1.808,0.324
8529,1.9,0.468
8530,1.936,0.462
8531,1.948,0.456
8532,1.97,0.462
8533,1.822,0.448
8534,1.844,0.456
8535,1.822,0.452
8536,1.846,0.458
8537,1.82,0.452
8538,1.8,0.494
8539,1.766,0.406
8540,1.588,0.182
8541,1.69,0.146
8542,3.892,0.122
8543,3.898,0.114
8544,3.884,0.0
8545,3.876,0.0
8546,3.882,0.0
8547,3.86,0.0
8548,3.856,0.0
8549,3.862,0.0
8550,3.824,0.0
8551,3.842,0.0
8552,3.91,0.0
8553,3.888,0.048
8554,3.86,0.0
8555,3.852,0.0
8556,3.904,0.0
8557,2.022,0.056
8558,1.806,0.0
8559,1.79,0.18
8560,1.786,0.176
8561,3.274,0.218
8562,4.144,0.266
8563,4.152,0.262
8564,4.118,0.252
8565,4.136,0.258
8566,4.112,0.254
8567,4.204,0.258
8568,4.28,0.246
8569,4.254,0.246
8570,4.244,0.244
8571,4.306,0.288
8572,4.318,0.342
8573,4.336,0.35
8574,3.37,0.364
8575,2.254,0.376
8576,2.214,0.33
8577,2.058,0.248
8578,2.09,0.258
8579,2.06,0.248
8580,2.096,0.262
8581,2.052,0.256
8582,2.052,0.254
8583,1.996,0.2
8584,1.994,0.154
8585,1.97,0.148
8586,1.978,0.148
8587,1.962,0.144
8588,1.99,0.152
8589,1.978,0.15
8590,1.996,0.156
8591,1.986,0.178
8592,2.0,0.17
8593,1.952,0.142
8594,2.076,0.262
8595,2.06,0.276
8596,2.158,0.284
8597,2.18,0.282
8598,2.2,0.288
8599,2.166,0.276
8600,2.162,0.272
8601,2.136,0.276
8602,2.156,0.302
8603,2.102,0.32
8604,2.112,0.346
8605,2.108,0.348
8606,2.278,0.344
8607,2.358,0.358
8608,2.304,0.346
8609,2.086,0.236
8610,2.048,0.162
8611,2.086,0.162
8612,2.088,0.15
8613,2.108,0.156
8614,2.136,0.182
8615,2.192,0.262
8616,2.156,0.25
8617,2.178,0.254
8618,2.16,0.25
8619,2.17,0.252
8620,2.136,0.244
8621,2.156,0.248
8622,2.158,0.294
8623,2.174,0.312
8624,2.124,0.298
8625,2.336,0.32
8626,2.296,0.344
8627,2.22,0.312
8628,2.22,0.288
8629,2.272,0.286
8630,2.246,0.28
8631,2.266,0.286
8632,2.244,0.282
8633,2.256,0.282
8634,2.25,0.28
8635,2.234,0.276
8636,2.242,0.276
8637,2.232,0.272
8638,2.346,0.288
8639,2.512,0.306
8640,2.518,0.304
8641,2.522,0.3
8642,2.432,0.18
8643,2.754,0.302
8644,2.76,0.336
8645,2.756,0.338
8646,2.796,0.346
8647,2.586,0.322
8648,2.486,0.282
8649,2.47,0.274
8650,2.492,0.28
8651,2.48,0.278
8652,2.498,0.282
8653,2.472,0.276
8654,2.484,0.278
8655,2.456,0.27
8656,2.494,0.294
8657,2.518,0.368
8658,2.544,0.376
8659,2.57,0.412
8660,2.654,0.508
8661,2.624,0.5
8662,2.632,0.502
8663,2.634,0.508
8664,2.632,0.506
8665,2.63,0.504
8666,2.594,0.492
8667,2.61,0.496
8668,2.584,0.49
8669,2.548,0.422
8670,2.502,0.384
8671,2.522,0.388
8672,2.51,0.386
8673,2.512,0.384
8674,2.47,0.332
8675,2.498,0.172
8676,2.932,0.142
8677,2.75,0.138
8678,2.98,0.128
8679,3.442,0.136
8680,3.1,0.136
8681,3.354,0.13
8682,3.478,0.132
8683,3.406,0.128
8684,3.464,0.142
8685,3.39,0.126
8686,3.358,0.12
8687,3.526,0.142
8688,3.462,0.134
8689,3.5,0.126
8690,3.376,0.124
8691,3.468,0.128
8692,3.446,0.142
8693,3.646,0.266
8694,3.62,0.274
8695,3.636,0.258
8696,3.738,0.252
8697,4.156,0.244
8698,3.9,0.262
8699,3.564,0.33
8700,3.758,0.344
8701,3.842,0.356
8702,3.884,0.35
8703,3.898,0.342
8704,3.974,0.344
8705,3.898,0.342
8706,3.884,0.346
8707,4.08,0.456
8708,4.688,0.624
8709,4.584,0.582
8710,4.114,0.372
8711,3.716,0.212
8712,3.69,0.16
8713,4.968,0.172
8714,5.51,0.2
8715,5.526,0.204
8716,5.572,0.218
8717,6.816,0.24
8718,7.554,0.302
8719,7.48,0.424
8720,7.826,0.416
8721,7.362,0.408
8722,7.886,0.404
8723,7.832,0.404
8724,7.87,0.398
8725,7.83,0.39
8726,7.904,0.498
8727,7.85,0.492
8728,7.818,0.488
8729,7.198,0.494
8730,5.908,0.52
8731,5.812,0.522
8732,7.05,0.51
8733,7.462,0.498
8734,7.484,0.504
8735,7.504,0.502
8736,7.476,0.502
8737,7.272,0.49
8738,5.44,0.526
8739,5.404,0.524
8740,6.844,0.57
8741,7.32,0.496
8742,7.322,0.462
8743,7.438,0.458
8744,5.442,0.498
8745,5.418,0.488
8746,6.264,0.482
8747,7.424,0.462
8748,7.454,0.474
8749,7.422,0.454
8750,5.578,0.488
8751,5.38,0.478
8752,5.938,0.486
8753,7.576,0.462
8754,7.752,0.5
8755,7.846,0.528
8756,6.408,0.704
8757,5.968,0.732
8758,5.964,0.722
8759,7.164,0.688
8760,7.848,0.692
8761,7.82,0.676
8762,5.818,0.722
8763,4.996,0.726
8764,5.71,0.732
8765,7.834,0.68
8766,7.8,0.686
8767,7.174,0.674
8768,5.394,0.72
8769,5.55,0.696
8770,5.526,0.71
8771,6.426,0.674
8772,7.744,0.682
8773,7.238,0.646
8774,5.414,0.612
8775,5.104,0.596
8776,5.208,0.62
8777,6.276,0.58
8778,7.648,0.592
8779,5.972,0.76
8780,4.884,0.674
8781,3.466,0.616
8782,4.074,0.748
8783,5.094,0.6
8784,5.532,0.528
8785,3.846,0.434
8786,3.872,0.454
8787,3.674,0.392
8788,3.696,0.494
8789,3.626,0.456
8790,3.68,0.516
8791,3.438,0.56
8792,3.396,0.558
8793,3.19,0.554
8794,3.008,0.446
8795,4.762,0.42
8796,5.104,0.418
8797,5.1,0.416
8798,5.25,0.484
8799,3.994,0.434
8800,3.296,0.446
8801,3.292,0.446
8802,3.318,0.452
8803,5.26,0.42
8804,5.34,0.412
8805,4.62,0.408
8806,3.36,0.38
8807,3.308,0.294
8808,3.206,0.196
8809,3.188,0.198
8810,4.684,0.19
8811,4.92,0.186
8812,4.362,0.196
8813,2.826,0.21
8814,2.858,0.216
8815,2.908,0.298
8816,2.912,0.31
8817,3.814,0.3
8818,5.046,0.29
8819,5.084,0.288
8820,3.012,0.308
8821,2.988,0.31
8822,2.958,0.302
8823,3.004,0.31
8824,2.764,0.372
8825,5.062,0.408
8826,5.052,0.404
8827,3.888,0.422
8828,2.992,0.428
8829,3.014,0.428
8830,2.97,0.418
8831,2.98,0.42
8832,2.966,0.416
8833,3.52,0.414
8834,4.642,0.386
8835,3.134,0.366
8836,3.032,0.36
8837,2.948,0.364
8838,2.938,0.362
8839,2.948,0.364
8840,2.944,0.364
8841,2.98,0.374
8842,2.924,0.276
8843,2.906,0.204
8844,2.848,0.152
8845,2.836,0.15
8846,2.928,0.184
8847,3.032,0.2
8848,3.022,0.21
8849,3.026,0.198
8850,3.026,0.21
8851,3.056,0.192
8852,3.256,0.212
8853,3.14,0.204
8854,3.076,0.188
8855,2.878,0.156
8856,2.846,0.162
8857,2.838,0.16
8858,2.972,0.186
8859,3.276,0.286
8860,3.342,0.292
8861,3.362,0.288
8862,3.33,0.284
8863,3.274,0.25
8864,3.32,0.256
8865,3.438,0.248
8866,3.55,0.25
8867,3.646,0.24
8868,3.76,0.244
8869,3.448,0.242
8870,3.354,0.248
8871,3.23,0.242
8872,3.31,0.338
8873,3.296,0.346
8874,3.178,0.346
8875,3.028,0.35
8876,2.932,0.24
8877,2.944,0.224
8878,2.932,0.222
8879,2.968,0.23
8880,2.948,0.226
8881,2.98,0.232
8882,2.96,0.228
8883,2.988,0.232
8884,2.926,0.22
8885,2.944,0.222
8886,2.918,0.218
8887,3.172,0.22
8888,3.228,0.214
8889,3.24,0.216
8890,3.15,0.174
8891,3.084,0.092
8892,3.24,0.068
8893,5.222,0.046
8894,5.218,0.078
8895,5.236,0.088
8896,5.246,0.078
8897,5.238,0.084
8898,5.25,0.084
8899,5.262,0.088
8900,4.394,0.09
8901,3.122,0.104
8902,3.382,0.098
8903,3.376,0.104
8904,3.22,0.138
8905,3.188,0.114
8906,3.37,0.112
8907,5.344,0.088
8908,5.338,0.086
8909,3.358,0.13
8910,3.118,0.0
8911,3.332,0.0
8912,5.258,0.0
8913,5.174,0.0
8914,5.262,0.0
8915,5.338,0.0
8916,5.292,0.078
8917,5.266,0.072
8918,4.998,0.08
8919,3.326,0.138
8920,3.264,0.196
8921,2.99,0.18
8922,2.842,0.196
8923,4.844,0.338
8924,6.562,0.476
8925,5.918,0.358
8926,5.014,0.234
8927,5.066,0.278
8928,5.068,0.36
8929,5.08,0.368
8930,5.084,0.368
8931,5.022,0.352
8932,5.042,0.36
8933,3.864,0.384
8934,2.892,0.4
8935,2.912,0.406
8936,2.884,0.4
8937,4.3,0.386
8938,5.088,0.374
8939,4.518,0.39
8940,2.916,0.392
8941,2.924,0.316
8942,2.868,0.312
8943,3.024,0.314
8944,5.092,0.236
8945,4.964,0.154
8946,3.356,0.054
8947,2.704,0.06
8948,2.86,0.0
8949,2.97,0.0
8950,2.962,0.048
8951,2.974,0.0
8952,2.962,0.048
8953,3.084,0.0
8954,3.186,0.22
8955,2.99,0.342
8956,2.764,0.31
8957,2.492,0.144
8958,2.476,0.124
8959,2.508,0.132
8960,2.488,0.128
8961,2.388,0.046
8962,2.334,0.078
8963,2.378,0.082
8964,2.374,0.082
8965,2.33,0.082
8966,2.062,0.09
8967,2.04,0.084
8968,2.048,0.086
8969,2.02,0.08
8970,2.038,0.084
8971,2.076,0.14
8972,2.116,0.188
8973,2.094,0.184
8974,2.12,0.19
8975,2.112,0.19
8976,2.118,0.192
8977,2.406,0.184
8978,3.7,0.096
8979,2.634,0.0
8980,2.332,0.054
8981,2.972,0.078
8982,2.446,0.048
8983,2.32,0.048
8984,2.794,0.0
8985,2.668,0.052
8986,3.074,0.05
8987,5.482,0.0
8988,5.352,0.07
8989,5.496,0.048
8990,3.714,0.056
8991,2.266,0.05
8992,2.284,0.0
8993,2.272,0.048
8994,2.282,0.046
8995,2.298,0.0
8996,2.402,0.08
8997,2.406,0.09
8998,2.374,0.082
8999,2.394,0.088
9000,2.376,0.084
9001,2.392,0.09
9002,2.36,0.082
9003,2.394,0.09
9004,2.384,0.088
9005,2.41,0.094
9006,2.384,0.088
9007,2.392,0.09
9008,2.37,0.086
9009,2.39,0.09
9010,2.384,0.09
9011,2.408,0.096
9012,2.292,0.0
9013,2.306,0.0
9014,2.296,0.0
9015,2.392,0.0
9016,2.378,0.056
9017,2.364,0.058
9018,2.492,0.052
9019,2.674,0.054
9020,2.654,0.05
9021,2.676,0.056
9022,2.746,0.124
9023,2.854,0.054
9024,2.962,0.048
9025,2.84,0.05
9026,2.72,0.054
9027,2.694,0.0
9028,2.786,0.0
9029,2.398,0.0
9030,2.784,0.072
9031,2.778,0.094
9032,2.808,0.102
9033,2.876,0.098
9034,3.022,0.1
9035,2.84,0.096
9036,3.402,0.094
9037,0.242,0.05
9038,0.242,0.05
9039,0.242,0.05
9040,0.354,0.054
9041,0.356,0.054
9042,0.358,0.054
9043,0.262,0.05
9044,0.244,0.05
9045,0.244,0.05
9046,0.242,0.05
9047,0.244,0.05
9048,0.244,0.048
9049,0.34,0.05
9050,0.356,0.084
9051,0.352,0.086
9052,0.352,0.084
9053,0.35,0.086
9054,0.348,0.086
9055,0.344,0.082
9056,0.338,0.076
9057,0.338,0.078
9058,0.392,0.134
9059,0.418,0.198
9060,0.418,0.198
9061,0.416,0.2
9062,0.416,0.198
9063,0.416,0.198
9064,0.502,0.29
9065,0.426,0.204
9066,0.398,0.166
9067,0.398,0.166
9068,0.396,0.166
9069,0.392,0.166
9070,0.392,0.166
9071,0.39,0.168
9072,0.39,0.168
9073,0.388,0.17
9074,0.386,0.168
9075,0.32,0.07
9076,0.318,0.068
9077,0.318,0.068
9078,0.318,0.068
9079,0.316,0.068
9080,0.278,0.0
9081,0.24,0.052
9082,0.24,0.052
9083,0.24,0.052
9084,0.24,0.052
9085,0.24,0.052
9086,0.24,0.052
9087,0.24,0.052
9088,0.24,0.05
9089,0.242,0.05
9090,0.24,0.05
9091,0.242,0.05
9092,0.242,0.05
9093,0.244,0.05
9094,0.338,0.046
9095,0.354,0.082
9096,0.35,0.08
9097,0.348,0.08
9098,0.346,0.08
9099,0.346,0.08
9100,0.344,0.08
9101,0.344,0.08
9102,0.342,0.08
9103,0.342,0.08
9104,0.338,0.078
9105,0.366,0.094
9106,0.416,0.182
9107,0.414,0.182
9108,0.416,0.184
9109,0.414,0.182
9110,0.324,0.06
9111,0.318,0.052
9112,0.316,0.052
9113,0.314,0.05
9114,0.316,0.052
9115,0.316,0.052
9116,0.278,0.0
9117,0.244,0.05
9118,0.246,0.048
9119,0.244,0.05
9120,0.244,0.05
9121,0.244,0.05
9122,0.244,0.05
9123,0.242,0.052
9124,0.24,0.052
9125,0.24,0.052
9126,0.242,0.052
9127,0.242,0.052
9128,0.242,0.05
9129,0.244,0.05
9130,0.242,0.05
9131,0.242,0.052
9132,0.242,0.05
9133,0.242,0.052
9134,0.24,0.052
9135,0.242,0.05
9136,0.242,0.05
9137,0.242,0.05
9138,0.242,0.052
9139,0.33,0.0
9140,0.354,0.082
9141,0.35,0.084
9142,0.35,0.084
9143,0.348,0.084
9144,0.348,0.086
9145,0.346,0.084
9146,0.344,0.084
9147,0.37,0.1
9148,0.42,0.188
9149,0.416,0.186
9150,0.414,0.184
9151,0.412,0.182
9152,0.412,0.184
9153,0.41,0.184
9154,0.406,0.182
9155,0.316,0.054
9156,0.32,0.06
9157,0.318,0.06
9158,0.262,0.0
9159,0.246,0.046
9160,0.246,0.046
9161,0.248,0.046
9162,0.246,0.046
9163,0.246,0.046
9164,0.246,0.046
9165,0.246,0.048
9166,0.246,0.046
9167,0.246,0.046
9168,0.246,0.046
9169,0.246,0.046
9170,0.248,0.046
9171,0.252,0.046
9172,0.25,0.046
9173,0.25,0.046
9174,0.25,0.048
9175,0.25,0.048
9176,0.248,0.048
9177,0.248,0.05
9178,0.248,0.048
9179,0.248,0.048
9180,0.248,0.046
9181,0.25,0.0
9182,0.252,0.0
9183,0.25,0.046
9184,0.288,0.0
9185,0.362,0.09
9186,0.36,0.092
9187,0.358,0.092
9188,0.358,0.092
9189,0.354,0.092
9190,0.422,0.166
9191,0.428,0.198
9192,0.426,0.194
9193,0.424,0.196
9194,0.424,0.198
9195,0.42,0.196
9196,0.436,0.204
9197,0.502,0.326
9198,0.502,0.326
9199,0.496,0.324
9200,0.39,0.164
9201,0.334,0.08
9202,0.334,0.078
9203,0.332,0.076
9204,0.332,0.076
9205,0.332,0.076
9206,0.332,0.076
9207,0.332,0.076
9208,0.332,0.078
9209,0.332,0.078
9210,0.33,0.076
9211,0.326,0.076
9212,0.326,0.078
9213,0.326,0.078
9214,0.326,0.078
9215,0.324,0.078
9216,0.324,0.076
9217,0.322,0.076
9218,0.312,0.06
9219,0.246,0.046
9220,0.246,0.048
9221,0.246,0.048
9222,0.246,0.046
9223,0.246,0.046
9224,0.246,0.048
9225,0.246,0.048
9226,0.246,0.046
9227,0.246,0.046
9228,0.246,0.046
9229,0.246,0.048
9230,0.326,0.0
9231,0.356,0.084
9232,0.368,0.088
9233,0.43,0.19
9234,0.426,0.192
9235,0.428,0.194
9236,0.426,0.194
9237,0.424,0.194
9238,0.42,0.192
9239,0.418,0.19
9240,0.416,0.192
9241,0.416,0.192
9242,0.392,0.158
9243,0.344,0.086
9244,0.342,0.088
9245,0.316,0.05
9246,0.248,0.046
9247,0.248,0.048
9248,0.248,0.048
9249,0.248,0.048
9250,0.248,0.048
9251,0.248,0.048
9252,0.25,0.046
9253,0.25,0.046
9254,0.25,0.046
9255,0.248,0.048
9256,0.246,0.048
9257,0.246,0.048
9258,0.246,0.048
9259,0.246,0.048
9260,0.246,0.05
9261,0.246,0.048
9262,0.25,0.046
9263,0.25,0.046
9264,0.248,0.046
9265,0.246,0.048
9266,0.248,0.046
9267,0.246,0.048
9268,0.248,0.048
9269,0.246,0.048
9270,0.246,0.048
9271,0.246,0.048
9272,0.244,0.05
9273,0.244,0.05
9274,0.244,0.05
9275,0.32,0.0
9276,0.436,0.188
9277,0.43,0.19
9278,0.43,0.19
9279,0.428,0.188
9280,0.424,0.188
9281,0.422,0.19
9282,0.42,0.188
9283,0.416,0.188
9284,0.392,0.152
9285,0.344,0.082
9286,0.342,0.082
9287,0.34,0.08
9288,0.34,0.082
9289,0.34,0.084
9290,0.34,0.086
9291,0.256,0.0
9292,0.246,0.048
9293,0.246,0.048
9294,0.244,0.05
9295,0.242,0.052
9296,0.242,0.052
9297,0.242,0.052
9298,0.242,0.052
9299,0.244,0.05
9300,0.244,0.05
9301,0.262,0.05
9302,0.266,0.05
9303,0.254,0.052
9304,0.244,0.052
9305,0.244,0.052
9306,0.244,0.052
9307,0.244,0.05
9308,0.244,0.05
9309,0.244,0.05
9310,0.244,0.05
9311,0.242,0.05
9312,0.356,0.054
9313,0.328,0.054
9314,0.242,0.05
9315,0.244,0.05
9316,0.244,0.05
9317,0.288,0.0
9318,0.322,0.056
9319,0.322,0.056
9320,0.32,0.054
9321,0.366,0.096
9322,0.43,0.19
9323,0.426,0.19
9324,0.424,0.19
9325,0.422,0.19
9326,0.388,0.138
9327,0.348,0.084
9328,0.486,0.082
9329,1.462,0.07
9330,1.446,0.07
9331,1.428,0.068
9332,1.424,0.07
9333,1.42,0.07
9334,1.408,0.068
9335,1.396,0.066
9336,1.378,0.0
9337,1.404,0.054
9338,1.39,0.056
9339,1.396,0.058
9340,1.402,0.06
9341,1.402,0.06
9342,1.402,0.06
9343,1.4,0.058
9344,1.396,0.056
9345,1.392,0.056
9346,1.392,0.056
9347,1.396,0.058
9348,1.398,0.058
9349,1.394,0.058
9350,1.396,0.058
9351,1.388,0.056
9352,1.388,0.056
9353,1.39,0.058
9354,1.396,0.058
9355,1.402,0.06
9356,1.4,0.06
9357,1.396,0.058
9358,1.388,0.048
9359,0.504,0.0
9360,0.318,0.05
9361,0.318,0.05
9362,0.32,0.052
9363,0.324,0.054
9364,0.322,0.056
9365,0.32,0.056
9366,0.316,0.052
9367,0.404,0.144
9368,0.386,0.128
9369,0.354,0.084
9370,0.352,0.082
9371,0.35,0.084
9372,0.35,0.086
9373,0.35,0.086
9374,0.346,0.084
9375,0.344,0.082
9376,0.344,0.082
9377,0.342,0.082
9378,0.34,0.08
9379,0.34,0.082
9380,0.338,0.082
9381,0.336,0.08
9382,0.27,0.0
9383,0.244,0.05
9384,0.244,0.05
9385,0.242,0.05
9386,0.242,0.05
9387,0.242,0.05
9388,0.242,0.05
9389,0.24,0.052
9390,0.242,0.052
9391,0.242,0.05
9392,0.242,0.05
9393,0.244,0.048
9394,0.244,0.05
9395,0.246,0.05
9396,0.252,0.05
9397,0.25,0.05
9398,0.252,0.05
9399,0.252,0.048
9400,0.252,0.048
9401,0.276,0.0
9402,0.332,0.056
9403,0.33,0.056
9404,0.328,0.054
9405,0.326,0.052
9406,0.326,0.054
9407,0.324,0.056
9408,0.324,0.056
9409,0.324,0.06
9410,0.292,0.0
9411,0.252,0.046
9412,0.254,0.046
9413,0.332,0.0
9414,0.364,0.086
9415,0.36,0.086
9416,0.36,0.088
9417,0.358,0.088
9418,0.356,0.088
9419,0.354,0.088
9420,0.354,0.088
9421,0.354,0.09
9422,0.352,0.09
9423,0.352,0.09
9424,0.35,0.09
9425,0.348,0.086
9426,0.344,0.084
9427,0.346,0.084
9428,0.28,0.0
9429,0.25,0.05
9430,0.248,0.052
9431,0.248,0.052
9432,0.248,0.052
9433,0.25,0.052
9434,0.252,0.05
9435,0.252,0.048
9436,0.252,0.048
9437,0.252,0.05
9438,0.268,0.0
9439,0.314,0.0
9440,0.456,0.0
9441,0.454,0.0
9442,0.452,0.0
9443,1.1,0.0
9444,4.622,0.0
9445,3.83,0.052
9446,3.436,0.056
9447,1.97,0.064
9448,1.966,0.064
9449,1.766,0.064
9450,1.24,0.076
9451,2.69,0.108
9452,2.246,0.084
9453,0.944,0.076
9454,0.764,0.08
9455,1.656,0.076
9456,1.876,0.076
9457,1.868,0.072
9458,1.866,0.08
9459,1.946,0.202
9460,1.96,0.206
9461,1.922,0.14
9462,1.906,0.108
9463,1.894,0.11
9464,1.896,0.108
9465,1.894,0.106
9466,1.94,0.104
9467,1.914,0.104
9468,1.868,0.104
9469,1.95,0.104
9470,2.13,0.1
9471,2.048,0.1
9472,1.77,0.104
9473,1.74,0.102
9474,1.694,0.0
9475,1.67,0.0
9476,1.71,0.0
9477,2.654,0.0
9478,1.892,0.0
9479,1.982,0.08
9480,1.922,0.088
9481,1.896,0.088
9482,1.884,0.086
9483,1.88,0.086
9484,1.9,0.088
9485,1.904,0.088
9486,1.934,0.114
9487,1.976,0.19
9488,2.002,0.19
9489,2.094,0.186
9490,2.234,0.186
9491,2.614,0.188
9492,2.758,0.192
9493,2.882,0.19
9494,2.864,0.184
9495,2.874,0.15
9496,2.174,0.148
9497,2.148,0.146
9498,2.44,0.14
9499,2.572,0.136
9500,2.588,0.144
9501,2.54,0.0
9502,2.716,0.058
9503,3.486,0.0
9504,3.728,0.08
9505,3.776,0.076
9506,3.798,0.074
9507,3.824,0.074
9508,3.818,0.076
9509,3.842,0.072
9510,3.924,0.072
9511,3.9,0.072
9512,4.31,0.082
9513,4.888,0.09
9514,4.684,0.092
9515,5.438,0.09
9516,5.864,0.086
9517,4.594,0.088
9518,3.26,0.084
9519,3.174,0.048
9520,2.764,0.0
9521,2.868,0.0
9522,2.65,0.0
9523,2.716,0.056
9524,2.748,0.0
9525,2.924,0.07
9526,3.294,0.128
9527,2.996,0.058
9528,2.744,0.058
9529,2.798,0.146
9530,2.482,0.154
9531,2.226,0.258
9532,2.514,0.24
9533,2.118,0.24
9534,1.948,0.13
9535,2.15,0.054
9536,2.226,0.052
9537,2.228,0.052
9538,4.228,0.0
9539,4.138,0.0
9540,3.92,0.0
9541,3.846,0.0
9542,3.792,0.06
9543,4.088,0.056
9544,4.486,0.05
9545,4.68,0.0
9546,4.42,0.0
9547,4.656,0.062
9548,4.85,0.064
9549,4.974,0.06
9550,4.894,0.058
9551,2.836,0.074
9552,2.728,0.076
9553,2.172,0.096
9554,2.226,0.094
9555,2.312,0.092
9556,4.378,0.076
9557,4.38,0.076
9558,4.388,0.078
9559,4.42,0.08
9560,2.566,0.098
9561,1.648,0.1
9562,1.452,0.1
9563,1.46,0.102
9564,1.452,0.098
9565,1.374,0.0
9566,1.364,0.0
9567,1.428,0.0
9568,1.442,0.07
9569,1.446,0.072
9570,1.442,0.07
9571,1.446,0.072
9572,1.438,0.07
9573,1.422,0.066
9574,1.434,0.068
9575,1.432,0.07
9576,1.442,0.072
9577,1.442,0.072
9578,1.442,0.072
9579,1.444,0.074
9580,1.442,0.074
9581,1.382,0.0
9582,1.382,0.0
9583,1.372,0.0
9584,1.37,0.0
9585,1.372,0.0
9586,1.382,0.0
9587,1.382,0.0
9588,1.382,0.0
9589,1.372,0.0
9590,1.376,0.0
9591,1.366,0.0
9592,1.336,0.0
9593,1.334,0.0
9594,1.464,0.082
9595,1.474,0.106
9596,1.462,0.102
9597,1.47,0.102
9598,1.478,0.106
9599,1.472,0.104
9600,1.466,0.104
9601,1.472,0.132
9602,1.438,0.13
9603,1.47,0.112
9604,1.47,0.108
9605,1.472,0.106
9606,1.468,0.104
9607,1.456,0.102
9608,1.514,0.166
9609,1.518,0.2
9610,1.44,0.13
9611,1.384,0.086
9612,1.64,0.078
9613,3.628,0.05
9614,3.63,0.05
9615,3.628,0.05
9616,3.626,0.052
9617,3.624,0.052
9618,3.616,0.052
9619,3.618,0.052
9620,3.606,0.05
9621,3.556,0.0
9622,3.63,0.072
9623,3.6,0.068
9624,3.622,0.07
9625,3.624,0.07
9626,3.606,0.068
9627,3.488,0.07
9628,1.384,0.082
9629,1.364,0.078
9630,1.366,0.078
9631,1.37,0.088
9632,1.392,0.114
9633,1.376,0.084
9634,1.376,0.08
9635,1.374,0.078
9636,1.378,0.08
9637,1.384,0.082
9638,1.384,0.082
9639,1.42,0.124
9640,1.472,0.212
9641,1.488,0.228
9642,1.514,0.262
9643,1.43,0.15
9644,1.402,0.094
9645,1.388,0.09
9646,1.394,0.092
9647,1.404,0.094
9648,1.4,0.094
9649,1.462,0.164
9650,1.466,0.194
9651,1.466,0.196
9652,1.468,0.198
9653,1.462,0.196
9654,1.48,0.204
9655,1.454,0.164
9656,1.386,0.068
9657,1.38,0.066
9658,1.382,0.066
9659,1.37,0.064
9660,1.374,0.064
9661,1.38,0.066
9662,1.344,0.0
9663,1.31,0.0
9664,1.308,0.0
9665,1.314,0.0
9666,1.314,0.0
9667,1.306,0.0
9668,1.304,0.0
9669,1.3,0.0
9670,1.306,0.0
9671,1.304,0.0
9672,1.314,0.0
9673,1.31,0.0
9674,1.294,0.0
9675,1.294,0.0
9676,1.3,0.0
9677,1.31,0.0
9678,1.306,0.0
9679,1.298,0.0
9680,1.31,0.0
9681,1.316,0.0
9682,1.32,0.0
9683,1.32,0.0
9684,1.338,0.0
9685,1.416,0.096
9686,1.41,0.094
9687,1.406,0.094
9688,1.406,0.094
9689,1.4,0.092
9690,1.398,0.092
9691,1.482,0.19
9692,1.472,0.198
9693,1.462,0.194
9694,1.464,0.196
9695,1.472,0.2
9696,1.462,0.196
9697,1.464,0.198
9698,1.472,0.202
9699,1.476,0.204
9700,1.47,0.194
9701,1.38,0.066
9702,1.378,0.066
9703,1.364,0.046
9704,1.302,0.0
9705,1.31,0.0
9706,1.308,0.0
9707,1.31,0.0
9708,1.32,0.0
9709,1.322,0.0
9710,1.316,0.0
9711,1.306,0.0
9712,1.304,0.0
9713,1.312,0.0
9714,1.318,0.0
9715,1.31,0.0
9716,1.316,0.0
9717,1.318,0.0
9718,1.312,0.0
9719,1.308,0.0
9720,1.302,0.0
9721,1.294,0.0
9722,1.296,0.0
9723,1.3,0.0
9724,1.294,0.0
9725,1.3,0.0
9726,1.294,0.0
9727,1.294,0.0
9728,1.294,0.0
9729,1.318,0.0
9730,1.402,0.092
9731,1.402,0.092
9732,1.4,0.094
9733,1.49,0.192
9734,1.474,0.198
9735,1.478,0.2
